SnapshotDate,StoreID,ProductID,OnHandQty,ReorderPoint
2025-06-04,11,5,108,36
2025-06-04,11,85,126,28
2025-06-04,11,195,76,41
2025-06-04,11,75,112,36
2025-06-04,11,211,110,42
2025-06-04,11,233,131,31
2025-06-04,11,152,158,58
2025-06-04,11,193,173,44
2025-06-04,11,137,129,31
2025-06-04,11,40,97,34
2025-06-04,11,42,120,31
2025-06-04,11,168,144,33
2025-06-04,11,182,156,31
2025-06-04,11,176,121,49
2025-06-04,11,7,117,47
2025-06-04,11,178,148,30
2025-06-04,11,112,138,42
2025-06-04,11,241,145,34
2025-06-04,11,185,111,48
2025-06-04,11,212,157,38
2025-06-04,11,116,92,46
2025-06-04,11,26,114,34
2025-06-04,11,127,61,12
2025-06-04,11,11,102,27
2025-06-04,11,159,131,40
2025-06-04,11,17,116,39
2025-06-04,11,132,154,46
2025-06-04,11,155,115,47
2025-06-04,11,44,121,26
2025-06-04,11,117,112,40
2025-06-04,11,184,140,26
2025-06-04,11,111,88,55
2025-06-04,11,80,131,41
2025-06-04,11,204,97,24
2025-06-04,11,199,93,26
2025-06-04,11,53,99,29
2025-06-04,11,84,120,17
2025-06-04,11,39,112,30
2025-06-04,11,19,164,31
2025-06-04,11,216,79,42
2025-06-04,11,93,76,41
2025-06-04,12,181,156,39
2025-06-04,12,226,115,46
2025-06-04,12,159,149,48
2025-06-04,12,5,147,26
2025-06-04,12,157,160,34
2025-06-04,12,206,101,44
2025-06-04,12,224,144,21
2025-06-04,12,105,174,34
2025-06-04,12,189,120,52
2025-06-04,12,244,104,33
2025-06-04,12,207,99,41
2025-06-04,12,241,61,25
2025-06-04,12,230,72,37
2025-06-04,12,169,109,42
2025-06-04,12,15,90,51
2025-06-04,12,227,139,47
2025-06-04,12,154,144,43
2025-06-04,12,223,120,40
2025-06-04,12,2,134,47
2025-06-04,12,18,120,46
2025-06-04,12,210,123,42
2025-06-04,12,153,117,35
2025-06-04,12,71,133,41
2025-06-04,12,17,120,35
2025-06-04,12,199,100,42
2025-06-04,12,9,123,35
2025-06-04,12,37,176,51
2025-06-04,12,1,111,40
2025-06-04,12,118,67,35
2025-06-04,12,68,128,32
2025-06-04,12,93,134,34
2025-06-04,12,149,133,29
2025-06-04,12,137,76,41
2025-06-04,12,54,64,32
2025-06-04,12,179,68,37
2025-06-04,12,74,149,31
2025-06-04,12,76,115,35
2025-06-04,12,172,143,29
2025-06-04,12,193,144,42
2025-06-04,12,152,144,30
2025-06-04,12,176,57,42
2025-06-04,12,35,81,36
2025-06-04,12,186,149,46
2025-06-04,12,243,128,50
2025-06-04,12,197,161,38
2025-06-04,12,53,109,46
2025-06-04,12,250,160,25
2025-06-04,12,79,134,36
2025-06-04,12,94,104,45
2025-06-04,12,163,61,48
2025-06-04,12,123,120,54
2025-06-04,12,214,152,34
2025-06-04,12,92,138,41
2025-06-04,12,136,86,48
2025-06-04,12,155,157,30
2025-06-04,12,148,125,26
2025-06-04,12,141,111,30
2025-06-04,12,185,122,37
2025-06-04,12,213,136,33
2025-06-04,12,72,103,53
2025-06-04,12,39,138,53
2025-06-04,12,16,108,42
2025-06-04,12,87,60,60
2025-06-04,12,115,138,39
2025-06-04,12,217,171,35
2025-06-04,12,191,171,22
2025-06-04,12,6,158,33
2025-06-04,12,183,135,41
2025-06-04,12,13,68,27
2025-06-04,12,139,113,40
2025-06-04,12,236,143,45
2025-06-04,12,61,90,44
2025-06-04,12,60,168,56
2025-06-04,12,11,133,30
2025-06-04,12,20,124,51
2025-06-04,12,24,86,39
2025-06-04,12,158,109,29
2025-06-04,12,81,93,36
2025-06-04,12,57,124,23
2025-06-04,12,146,126,48
2025-06-05,1,216,83,42
2025-06-05,1,180,102,32
2025-06-05,1,45,79,32
2025-06-05,1,219,148,50
2025-06-05,1,133,147,45
2025-06-05,1,178,124,47
2025-06-05,1,241,133,47
2025-06-05,1,25,91,38
2025-06-05,1,217,34,37
2025-06-05,1,85,119,31
2025-06-05,1,162,78,54
2025-06-05,1,36,132,36
2025-06-05,1,214,89,55
2025-06-05,1,211,122,47
2025-06-05,1,59,151,41
2025-06-05,1,5,98,32
2025-06-05,1,94,104,37
2025-06-05,1,135,121,36
2025-06-05,1,175,117,41
2025-06-05,1,117,176,51
2025-06-05,1,97,106,44
2025-06-05,1,139,119,42
2025-06-05,1,81,138,45
2025-06-05,1,58,128,49
2025-06-05,1,210,178,41
2025-06-05,1,148,96,30
2025-06-05,1,47,168,54
2025-06-05,1,125,119,46
2025-06-05,1,89,149,24
2025-06-05,1,84,142,50
2025-06-05,1,229,49,42
2025-06-05,1,53,102,46
2025-06-05,1,74,130,39
2025-06-05,1,249,77,49
2025-06-05,1,221,106,31
2025-06-05,1,244,122,32
2025-06-05,1,118,114,47
2025-06-05,1,51,172,34
2025-06-05,1,49,110,39
2025-06-05,1,75,140,39
2025-06-05,1,179,90,44
2025-06-05,1,44,148,44
2025-06-05,1,107,111,52
2025-06-05,1,93,125,33
2025-06-05,1,233,137,42
2025-06-05,1,67,137,38
2025-06-05,1,151,111,42
2025-06-05,1,225,109,36
2025-06-05,1,238,145,45
2025-06-05,1,205,96,45
2025-06-05,1,124,93,40
2025-06-05,1,196,92,49
2025-06-05,1,239,69,43
2025-06-05,1,240,120,38
2025-06-05,1,90,97,40
2025-06-05,1,250,143,42
2025-06-05,1,73,108,34
2025-06-05,1,220,139,48
2025-06-05,1,20,84,40
2025-06-05,1,126,161,36
2025-06-05,1,192,118,42
2025-06-05,1,66,93,38
2025-06-05,1,30,149,41
2025-06-05,1,230,149,42
2025-06-05,1,6,111,34
2025-06-05,1,79,120,52
2025-06-05,1,140,124,34
2025-06-05,1,209,80,25
2025-06-05,1,60,175,44
2025-06-05,1,80,117,45
2025-06-05,1,156,146,33
2025-06-05,1,50,74,22
2025-06-05,1,95,140,32
2025-06-05,1,83,141,46
2025-06-05,1,3,148,38
2025-06-05,1,108,81,42
2025-06-05,1,101,135,33
2025-06-05,1,103,102,46
2025-06-05,1,168,127,51
2025-06-05,1,115,152,53
2025-06-05,2,234,125,46
2025-06-05,2,151,78,43
2025-06-05,2,74,88,36
2025-06-05,2,31,167,26
2025-06-05,2,156,119,47
2025-06-05,2,3,117,48
2025-06-05,2,218,181,31
2025-06-05,2,126,100,56
2025-06-05,2,145,64,45
2025-06-05,2,225,103,34
2025-06-05,2,35,99,34
2025-06-05,2,152,98,29
2025-06-05,2,78,91,41
2025-06-05,2,88,157,17
2025-06-05,2,140,123,28
2025-06-05,2,34,124,60
2025-06-05,2,179,155,42
2025-06-05,2,197,100,33
2025-06-05,2,248,111,39
2025-06-05,2,81,106,41
2025-06-05,2,173,142,47
2025-06-05,2,196,95,36
2025-06-05,2,75,115,38
2025-06-05,2,155,113,39
2025-06-05,2,244,161,51
2025-06-05,2,167,88,33
2025-06-05,2,50,123,51
2025-06-05,2,183,157,33
2025-06-05,2,224,97,30
2025-06-05,2,84,147,39
2025-06-05,2,19,103,37
2025-06-05,2,204,47,59
2025-06-05,2,67,134,43
2025-06-05,2,146,114,43
2025-06-05,2,168,113,25
2025-06-05,2,36,121,51
2025-06-05,2,102,135,40
2025-06-05,2,144,101,34
2025-06-05,2,93,134,37
2025-06-05,2,202,133,43
2025-06-05,2,87,88,30
2025-06-05,2,37,146,48
2025-06-05,2,70,123,34
2025-06-05,2,132,151,36
2025-06-05,2,210,126,56
2025-06-05,2,44,126,54
2025-06-05,2,223,42,45
2025-06-05,2,38,157,45
2025-06-05,2,13,156,44
2025-06-05,2,2,68,29
2025-06-05,2,6,138,30
2025-06-05,2,143,132,34
2025-06-05,2,29,89,32
2025-06-05,2,7,155,40
2025-06-05,2,63,116,53
2025-06-05,2,41,149,42
2025-06-05,2,177,57,41
2025-06-05,2,4,95,37
2025-06-05,2,46,118,46
2025-06-05,2,212,110,42
2025-06-05,2,26,127,46
2025-06-05,2,122,132,36
2025-06-05,2,130,122,42
2025-06-05,2,40,95,50
2025-06-05,2,150,133,43
2025-06-05,2,94,51,52
2025-06-05,2,11,134,54
2025-06-05,2,117,117,26
2025-06-05,2,107,142,49
2025-06-05,2,194,121,35
2025-06-05,2,178,97,47
2025-06-05,2,21,160,43
2025-06-05,2,217,96,42
2025-06-05,2,216,84,37
2025-06-05,2,153,132,32
2025-06-05,2,104,75,30
2025-06-05,2,129,136,36
2025-06-05,2,137,124,45
2025-06-05,2,206,156,45
2025-06-05,2,241,97,40
2025-06-05,3,99,157,48
2025-06-05,3,208,125,42
2025-06-05,3,105,104,28
2025-06-05,3,121,176,34
2025-06-05,3,102,145,39
2025-06-05,3,194,162,41
2025-06-05,3,12,126,28
2025-06-05,3,240,149,61
2025-06-05,3,14,141,44
2025-06-05,3,74,148,32
2025-06-05,3,205,150,26
2025-06-05,3,88,133,25
2025-06-05,3,179,96,37
2025-06-05,3,66,127,35
2025-06-05,3,239,123,39
2025-06-05,3,81,114,48
2025-06-05,3,124,97,41
2025-06-05,3,68,90,46
2025-06-05,3,160,106,20
2025-06-05,3,128,102,45
2025-06-05,3,155,151,48
2025-06-05,3,82,132,38
2025-06-05,3,107,142,38
2025-06-05,3,224,101,41
2025-06-05,3,118,123,41
2025-06-05,3,165,118,52
2025-06-05,3,171,47,41
2025-06-05,3,243,122,38
2025-06-05,3,106,132,51
2025-06-05,3,41,127,50
2025-06-05,3,97,86,40
2025-06-05,3,201,123,35
2025-06-05,3,90,122,45
2025-06-05,3,210,167,41
2025-06-05,3,76,123,39
2025-06-05,3,23,128,39
2025-06-05,3,180,129,30
2025-06-05,3,83,113,40
2025-06-05,3,126,107,24
2025-06-05,3,175,127,55
2025-06-05,3,157,104,46
2025-06-05,3,44,179,35
2025-06-05,3,226,76,29
2025-06-05,3,189,106,35
2025-06-05,3,77,77,35
2025-06-05,3,246,108,43
2025-06-05,3,67,112,41
2025-06-05,3,56,112,54
2025-06-05,3,91,183,27
2025-06-05,3,89,78,29
2025-06-05,3,24,142,45
2025-06-05,3,72,115,37
2025-06-05,3,227,193,38
2025-06-05,3,54,197,34
2025-06-05,3,149,99,36
2025-06-05,3,27,167,42
2025-06-05,3,129,153,31
2025-06-05,3,249,161,34
2025-06-05,3,140,129,52
2025-06-05,3,7,154,19
2025-06-05,3,241,84,39
2025-06-05,3,197,115,41
2025-06-05,3,100,176,56
2025-06-05,3,10,117,30
2025-06-05,3,60,153,47
2025-06-05,3,217,123,35
2025-06-05,3,151,64,45
2025-06-05,3,190,125,44
2025-06-05,3,146,138,42
2025-06-05,3,64,133,37
2025-06-05,3,183,141,50
2025-06-05,3,17,103,35
2025-06-05,3,229,156,33
2025-06-05,3,125,158,36
2025-06-05,3,181,136,44
2025-06-05,3,5,168,46
2025-06-05,3,219,135,49
2025-06-05,3,245,113,46
2025-06-05,3,25,138,38
2025-06-05,3,232,147,59
2025-06-05,4,48,124,34
2025-06-05,4,64,115,33
2025-06-05,4,243,109,38
2025-06-05,4,59,82,40
2025-06-05,4,142,114,43
2025-06-05,4,187,124,37
2025-06-05,4,175,132,53
2025-06-05,4,47,103,37
2025-06-05,4,125,105,40
2025-06-05,4,242,123,38
2025-06-05,4,145,150,33
2025-06-05,4,215,154,43
2025-06-05,4,196,80,43
2025-06-05,4,35,73,48
2025-06-05,4,177,107,41
2025-06-05,4,41,143,40
2025-06-05,4,147,101,34
2025-06-05,4,152,143,40
2025-06-05,4,222,104,57
2025-06-05,4,56,92,42
2025-06-05,4,229,108,36
2025-06-05,4,137,153,25
2025-06-05,4,148,155,30
2025-06-05,4,84,106,37
2025-06-05,4,16,159,44
2025-06-05,4,233,109,57
2025-06-05,4,34,135,47
2025-06-05,4,89,154,38
2025-06-05,4,104,119,33
2025-06-05,4,157,99,47
2025-06-05,4,161,121,43
2025-06-05,4,86,157,36
2025-06-05,4,156,113,32
2025-06-05,4,186,98,29
2025-06-05,4,221,88,41
2025-06-05,4,182,95,35
2025-06-05,4,98,107,43
2025-06-05,4,190,172,45
2025-06-05,4,103,75,44
2025-06-05,4,200,152,50
2025-06-05,4,158,137,44
2025-06-05,4,134,104,45
2025-06-05,4,27,94,38
2025-06-05,4,226,70,37
2025-06-05,4,238,151,45
2025-06-05,4,232,107,26
2025-06-05,4,228,121,42
2025-06-05,4,203,123,34
2025-06-05,4,180,89,44
2025-06-05,4,155,160,23
2025-06-05,4,40,152,46
2025-06-05,4,15,100,37
2025-06-05,4,192,144,34
2025-06-05,4,55,132,43
2025-06-05,4,205,94,23
2025-06-05,4,124,101,42
2025-06-05,4,133,112,49
2025-06-05,4,9,122,41
2025-06-05,4,53,103,40
2025-06-05,4,38,140,41
2025-06-05,4,12,130,58
2025-06-05,4,248,136,45
2025-06-05,4,239,148,47
2025-06-05,4,73,154,46
2025-06-05,4,82,81,24
2025-06-05,4,115,115,45
2025-06-05,4,227,83,37
2025-06-05,4,95,113,32
2025-06-05,4,51,91,35
2025-06-05,4,52,89,36
2025-06-05,4,230,101,46
2025-06-05,4,140,131,33
2025-06-05,4,78,84,54
2025-06-05,4,21,117,27
2025-06-05,4,191,69,53
2025-06-05,4,126,98,32
2025-06-05,4,250,132,25
2025-06-05,4,207,110,31
2025-06-05,4,159,119,42
2025-06-05,4,127,80,37
2025-06-05,5,222,77,40
2025-06-05,5,196,110,33
2025-06-05,5,36,141,54
2025-06-05,5,99,113,36
2025-06-05,5,167,127,67
2025-06-05,5,243,132,49
2025-06-05,5,58,163,48
2025-06-05,5,96,126,28
2025-06-05,5,205,109,38
2025-06-05,5,43,106,48
2025-06-05,5,85,121,35
2025-06-05,5,201,72,37
2025-06-05,5,190,111,34
2025-06-05,5,122,105,39
2025-06-05,5,244,114,53
2025-06-05,5,21,113,33
2025-06-05,5,156,101,42
2025-06-05,5,80,120,32
2025-06-05,5,47,121,38
2025-06-05,5,176,175,36
2025-06-05,5,4,162,31
2025-06-05,5,158,119,38
2025-06-05,5,188,118,43
2025-06-05,5,209,137,41
2025-06-05,5,87,81,29
2025-06-05,5,192,91,47
2025-06-05,5,72,158,38
2025-06-05,5,146,105,34
2025-06-05,5,138,90,39
2025-06-05,5,70,94,33
2025-06-05,5,35,55,40
2025-06-05,5,1,138,39
2025-06-05,5,139,136,15
2025-06-05,5,169,150,49
2025-06-05,5,218,141,43
2025-06-05,5,130,142,37
2025-06-05,5,105,144,40
2025-06-05,5,168,87,41
2025-06-05,5,106,137,27
2025-06-05,5,84,102,40
2025-06-05,5,155,120,46
2025-06-05,5,7,69,39
2025-06-05,5,163,135,33
2025-06-05,5,219,130,54
2025-06-05,5,89,102,26
2025-06-05,5,171,116,44
2025-06-05,5,223,103,44
2025-06-05,5,141,171,34
2025-06-05,5,198,159,54
2025-06-05,5,13,141,38
2025-06-05,5,93,92,47
2025-06-05,5,231,177,53
2025-06-05,5,111,135,34
2025-06-05,5,44,71,31
2025-06-05,5,65,80,43
2025-06-05,5,16,134,33
2025-06-05,5,127,117,42
2025-06-05,5,233,111,49
2025-06-05,5,108,120,30
2025-06-05,5,56,144,37
2025-06-05,5,118,90,36
2025-06-05,5,66,110,35
2025-06-05,5,24,130,39
2025-06-05,5,132,117,46
2025-06-05,5,49,68,40
2025-06-05,5,216,170,33
2025-06-05,5,227,124,41
2025-06-05,5,59,121,45
2025-06-05,5,103,119,26
2025-06-05,5,131,104,37
2025-06-05,5,232,136,41
2025-06-05,5,234,106,38
2025-06-05,5,119,152,38
2025-06-05,5,79,152,36
2025-06-05,5,124,168,24
2025-06-05,5,199,99,54
2025-06-05,5,185,151,47
2025-06-05,5,95,140,36
2025-06-05,5,51,98,37
2025-06-05,5,28,138,42
2025-06-05,6,169,166,28
2025-06-05,6,107,105,30
2025-06-05,6,170,102,33
2025-06-05,6,182,109,27
2025-06-05,6,111,77,45
2025-06-05,6,69,153,30
2025-06-05,6,136,106,50
2025-06-05,6,167,141,31
2025-06-05,6,33,151,42
2025-06-05,6,37,164,19
2025-06-05,6,39,111,35
2025-06-05,6,128,121,40
2025-06-05,6,64,116,48
2025-06-05,6,87,136,41
2025-06-05,6,83,140,25
2025-06-05,6,57,145,33
2025-06-05,6,202,110,47
2025-06-05,6,165,182,30
2025-06-05,6,194,139,47
2025-06-05,6,168,128,38
2025-06-05,6,40,138,57
2025-06-05,6,36,162,36
2025-06-05,6,148,75,29
2025-06-05,6,55,124,46
2025-06-05,6,132,88,46
2025-06-05,6,59,115,37
2025-06-05,6,34,170,40
2025-06-05,6,134,149,51
2025-06-05,6,242,111,40
2025-06-05,6,228,133,37
2025-06-05,6,61,101,34
2025-06-05,6,14,134,43
2025-06-05,6,95,116,35
2025-06-05,6,72,102,45
2025-06-05,6,221,114,45
2025-06-05,6,63,100,35
2025-06-05,6,217,68,36
2025-06-05,6,171,131,32
2025-06-05,6,239,103,50
2025-06-05,6,196,128,20
2025-06-05,6,226,161,23
2025-06-05,6,124,130,33
2025-06-05,6,121,67,44
2025-06-05,6,199,168,42
2025-06-05,6,189,119,46
2025-06-05,6,144,134,46
2025-06-05,6,180,131,41
2025-06-05,6,183,83,39
2025-06-05,6,17,146,48
2025-06-05,6,10,127,39
2025-06-05,6,15,154,59
2025-06-05,6,58,143,43
2025-06-05,6,27,133,39
2025-06-05,6,197,82,38
2025-06-05,6,244,97,35
2025-06-05,6,66,175,40
2025-06-05,6,247,127,37
2025-06-05,6,52,98,24
2025-06-05,6,44,106,42
2025-06-05,6,84,137,39
2025-06-05,6,3,149,44
2025-06-05,6,1,145,45
2025-06-05,6,156,104,29
2025-06-05,6,235,83,32
2025-06-05,6,138,99,29
2025-06-05,6,81,169,44
2025-06-05,6,155,134,27
2025-06-05,6,243,98,46
2025-06-05,6,241,89,35
2025-06-05,6,110,81,46
2025-06-05,6,154,115,36
2025-06-05,6,49,92,26
2025-06-05,6,120,149,32
2025-06-05,6,224,83,32
2025-06-05,6,179,152,48
2025-06-05,6,32,117,45
2025-06-05,6,246,212,42
2025-06-05,6,198,160,46
2025-06-05,6,127,71,43
2025-06-05,6,135,119,50
2025-06-05,7,180,134,36
2025-06-05,7,93,126,58
2025-06-05,7,126,98,25
2025-06-05,7,132,158,34
2025-06-05,7,153,93,44
2025-06-05,7,60,167,37
2025-06-05,7,7,111,43
2025-06-05,7,184,112,31
2025-06-05,7,13,124,64
2025-06-05,7,122,77,42
2025-06-05,7,68,153,27
2025-06-05,7,130,131,41
2025-06-05,7,181,136,44
2025-06-05,7,32,100,42
2025-06-05,7,139,147,35
2025-06-05,7,27,111,37
2025-06-05,7,236,135,42
2025-06-05,7,121,73,46
2025-06-05,7,92,154,36
2025-06-05,7,28,116,41
2025-06-05,7,156,53,51
2025-06-05,7,175,123,39
2025-06-05,7,84,114,48
2025-06-05,7,124,81,44
2025-06-05,7,161,82,29
2025-06-05,7,134,134,45
2025-06-05,7,78,149,44
2025-06-05,7,221,134,45
2025-06-05,7,147,92,55
2025-06-05,7,50,60,39
2025-06-05,7,241,86,43
2025-06-05,7,205,81,46
2025-06-05,7,49,115,46
2025-06-05,7,70,131,43
2025-06-05,7,222,159,34
2025-06-05,7,9,148,32
2025-06-05,7,137,124,39
2025-06-05,7,129,150,35
2025-06-05,7,226,120,52
2025-06-05,7,194,105,52
2025-06-05,7,44,99,37
2025-06-05,7,118,75,39
2025-06-05,7,142,128,41
2025-06-05,7,227,106,35
2025-06-05,7,115,78,44
2025-06-05,7,112,173,43
2025-06-05,7,242,155,49
2025-06-05,7,201,160,34
2025-06-05,7,192,94,44
2025-06-05,7,148,130,29
2025-06-05,7,39,137,41
2025-06-05,7,149,96,39
2025-06-05,7,223,165,42
2025-06-05,7,214,132,45
2025-06-05,7,220,135,45
2025-06-05,7,33,68,26
2025-06-05,7,248,144,35
2025-06-05,7,103,92,35
2025-06-05,7,85,94,35
2025-06-05,7,152,126,31
2025-06-05,7,90,116,37
2025-06-05,7,164,111,23
2025-06-05,7,53,140,34
2025-06-05,7,86,159,39
2025-06-05,7,31,115,45
2025-06-05,7,76,115,44
2025-06-05,7,83,140,23
2025-06-05,7,119,124,33
2025-06-05,7,217,116,45
2025-06-05,7,116,109,46
2025-06-05,7,81,129,55
2025-06-05,7,72,87,36
2025-06-05,7,89,77,39
2025-06-05,7,198,167,51
2025-06-05,7,206,119,48
2025-06-05,7,48,72,32
2025-06-05,7,8,150,44
2025-06-05,7,29,139,38
2025-06-05,7,37,99,32
2025-06-05,7,24,108,30
2025-06-05,8,77,106,28
2025-06-05,8,29,118,34
2025-06-05,8,138,96,36
2025-06-05,8,154,129,39
2025-06-05,8,228,106,37
2025-06-05,8,232,90,49
2025-06-05,8,230,132,33
2025-06-05,8,128,107,46
2025-06-05,8,196,157,39
2025-06-05,8,176,95,39
2025-06-05,8,227,148,51
2025-06-05,8,241,82,51
2025-06-05,8,114,154,32
2025-06-05,8,152,75,44
2025-06-05,8,191,120,37
2025-06-05,8,64,118,41
2025-06-05,8,63,129,35
2025-06-05,8,148,83,35
2025-06-05,8,35,140,35
2025-06-05,8,33,129,26
2025-06-05,8,231,115,42
2025-06-05,8,246,136,48
2025-06-05,8,168,177,46
2025-06-05,8,61,118,33
2025-06-05,8,115,122,33
2025-06-05,8,62,104,38
2025-06-05,8,25,143,41
2025-06-05,8,104,156,34
2025-06-05,8,143,166,45
2025-06-05,8,98,116,31
2025-06-05,8,250,96,32
2025-06-05,8,153,93,36
2025-06-05,8,132,109,26
2025-06-05,8,190,80,45
2025-06-05,8,86,104,23
2025-06-05,8,80,145,47
2025-06-05,8,82,70,39
2025-06-05,8,93,163,50
2025-06-05,8,8,73,40
2025-06-05,8,47,114,50
2025-06-05,8,45,119,32
2025-06-05,8,167,93,49
2025-06-05,8,40,151,39
2025-06-05,8,11,125,41
2025-06-05,8,226,99,46
2025-06-05,8,209,86,29
2025-06-05,8,110,147,31
2025-06-05,8,155,152,60
2025-06-05,8,158,137,38
2025-06-05,8,113,122,36
2025-06-05,8,125,57,38
2025-06-05,8,186,126,36
2025-06-05,8,26,77,47
2025-06-05,8,195,111,41
2025-06-05,8,58,115,27
2025-06-05,8,174,119,44
2025-06-05,8,221,126,28
2025-06-05,8,173,118,34
2025-06-05,8,41,86,40
2025-06-05,8,179,104,37
2025-06-05,8,91,79,53
2025-06-05,8,156,129,37
2025-06-05,8,146,145,29
2025-06-05,8,84,111,39
2025-06-05,8,16,131,49
2025-06-05,8,238,149,49
2025-06-05,8,105,96,35
2025-06-05,8,85,97,36
2025-06-05,8,171,94,36
2025-06-05,8,46,131,39
2025-06-05,8,243,138,39
2025-06-05,8,185,150,34
2025-06-05,8,202,122,36
2025-06-05,8,18,133,53
2025-06-05,8,215,66,33
2025-06-05,8,126,159,46
2025-06-05,8,117,118,39
2025-06-05,8,197,120,37
2025-06-05,8,100,58,53
2025-06-05,8,5,141,42
2025-06-05,9,46,119,38
2025-06-05,9,63,121,50
2025-06-05,9,150,94,42
2025-06-05,9,36,100,41
2025-06-05,9,226,74,45
2025-06-05,9,249,137,47
2025-06-05,9,179,101,40
2025-06-05,9,189,156,38
2025-06-05,9,61,122,43
2025-06-05,9,176,108,44
2025-06-05,9,250,75,36
2025-06-05,9,96,145,42
2025-06-05,9,166,116,47
2025-06-05,9,78,101,52
2025-06-05,9,247,126,28
2025-06-05,9,198,116,45
2025-06-05,9,25,87,33
2025-06-05,9,87,123,46
2025-06-05,9,175,99,35
2025-06-05,9,133,131,56
2025-06-05,9,212,116,55
2025-06-05,9,69,73,44
2025-06-05,9,24,78,49
2025-06-05,9,31,123,33
2025-06-05,9,180,158,31
2025-06-05,9,30,142,39
2025-06-05,9,64,133,63
2025-06-05,9,22,118,37
2025-06-05,9,27,94,35
2025-06-05,9,134,132,47
2025-06-05,9,138,84,25
2025-06-05,9,229,118,46
2025-06-05,9,26,135,34
2025-06-05,9,126,114,44
2025-06-05,9,225,94,46
2025-06-05,9,101,61,40
2025-06-05,9,196,88,40
2025-06-05,9,214,129,47
2025-06-05,9,37,95,40
2025-06-05,9,227,155,54
2025-06-05,9,4,123,33
2025-06-05,9,71,123,52
2025-06-05,9,12,130,41
2025-06-05,9,245,145,50
2025-06-05,9,151,114,19
2025-06-05,9,13,178,35
2025-06-05,9,164,104,35
2025-06-05,9,32,102,32
2025-06-05,9,204,113,43
2025-06-05,9,194,73,47
2025-06-05,9,45,91,46
2025-06-05,9,207,142,52
2025-06-05,9,51,74,41
2025-06-05,9,81,125,51
2025-06-05,9,162,99,45
2025-06-05,9,49,150,48
2025-06-05,9,153,126,40
2025-06-05,9,237,115,29
2025-06-05,9,137,81,43
2025-06-05,9,132,184,49
2025-06-05,9,167,108,57
2025-06-05,9,39,149,40
2025-06-05,9,2,159,34
2025-06-05,9,111,148,32
2025-06-05,9,65,128,50
2025-06-05,9,145,127,32
2025-06-05,9,83,98,34
2025-06-05,9,221,143,39
2025-06-05,9,244,138,50
2025-06-05,9,98,113,40
2025-06-05,9,82,80,43
2025-06-05,9,104,62,47
2025-06-05,9,113,109,50
2025-06-05,9,18,157,25
2025-06-05,9,119,112,41
2025-06-05,9,216,124,36
2025-06-05,9,29,150,37
2025-06-05,9,154,133,21
2025-06-05,9,75,128,48
2025-06-05,9,140,143,34
2025-06-05,10,186,111,48
2025-06-05,10,59,167,42
2025-06-05,10,110,125,48
2025-06-05,10,178,77,30
2025-06-05,10,70,163,20
2025-06-05,10,83,135,38
2025-06-05,10,55,192,49
2025-06-05,10,106,135,28
2025-06-05,10,36,121,53
2025-06-05,10,227,152,44
2025-06-05,10,131,138,46
2025-06-05,10,198,132,27
2025-06-05,10,116,89,37
2025-06-05,10,58,110,29
2025-06-05,10,120,104,47
2025-06-05,10,67,134,33
2025-06-05,10,91,131,30
2025-06-05,10,247,28,41
2025-06-05,10,228,136,34
2025-06-05,10,182,100,35
2025-06-05,10,96,112,22
2025-06-05,10,15,125,41
2025-06-05,10,109,109,47
2025-06-05,10,65,129,34
2025-06-05,10,244,124,43
2025-06-05,10,211,145,36
2025-06-05,10,20,187,24
2025-06-05,10,217,168,48
2025-06-05,10,21,126,38
2025-06-05,10,9,184,41
2025-06-05,10,172,139,45
2025-06-05,10,56,59,34
2025-06-05,10,160,173,37
2025-06-05,10,240,156,45
2025-06-05,10,84,108,35
2025-06-05,10,136,192,30
2025-06-05,10,231,159,32
2025-06-05,10,169,54,47
2025-06-05,10,192,124,36
2025-06-05,10,184,89,40
2025-06-05,10,250,125,29
2025-06-05,10,213,123,45
2025-06-05,10,34,152,50
2025-06-05,10,29,94,28
2025-06-05,10,52,128,34
2025-06-05,10,23,94,41
2025-06-05,10,216,108,30
2025-06-05,10,152,215,35
2025-06-05,10,18,125,43
2025-06-05,10,57,155,29
2025-06-05,10,40,119,39
2025-06-05,10,82,161,39
2025-06-05,10,241,161,41
2025-06-05,10,193,82,41
2025-06-05,10,121,121,37
2025-06-05,10,76,120,31
2025-06-05,10,2,131,32
2025-06-05,10,92,71,44
2025-06-05,10,111,106,56
2025-06-05,10,187,115,47
2025-06-05,10,14,126,39
2025-06-05,10,126,141,47
2025-06-05,10,88,93,47
2025-06-05,10,236,172,38
2025-06-05,10,183,98,47
2025-06-05,10,127,109,42
2025-06-05,10,219,138,44
2025-06-05,10,150,146,43
2025-06-05,10,158,62,37
2025-06-05,10,114,133,50
2025-06-05,10,234,93,48
2025-06-05,10,243,71,39
2025-06-05,10,154,82,45
2025-06-05,10,144,161,39
2025-06-05,10,16,88,39
2025-06-05,10,35,89,56
2025-06-05,10,17,150,29
2025-06-05,10,226,139,38
2025-06-05,10,113,126,30
2025-06-05,10,85,164,40
2025-06-05,11,153,140,48
2025-06-05,11,193,187,42
2025-06-05,11,23,104,48
2025-06-05,11,61,122,49
2025-06-05,11,84,136,26
2025-06-05,11,48,123,28
2025-06-05,11,178,130,29
2025-06-05,11,157,131,39
2025-06-05,11,25,131,29
2025-06-05,11,57,119,54
