TransactionID,CustomerID,TransactionDate,ProductID,Quantity,Amount,StoreID
5342,178,2025-08-07 05:31:15,240,5,408.1,4
5343,251,2024-12-24 19:17:22,190,1,314.66,1
5344,157,2024-08-28 02:24:30,454,4,148.47,20
5345,943,2025-04-20 18:06:04,166,5,254.87,21
5346,771,2023-12-03 17:44:12,353,3,168.1,23
5347,940,2025-07-21 08:07:55,368,4,119.32,43
5348,583,2024-02-10 15:43:53,237,5,340.07,30
5349,746,2023-11-05 13:52:06,297,4,274.36,11
5350,96,2024-07-08 20:24:23,175,1,239.57,22
5351,946,2024-11-02 21:37:32,164,2,239.13,45
5352,181,2025-01-29 23:14:45,422,4,402.98,36
5353,140,2025-01-27 19:02:06,235,4,105.9,42
5354,135,2024-02-17 07:53:13,245,5,372.35,24
5355,422,2024-05-18 19:57:55,312,1,147.9,17
5356,907,2023-10-19 03:25:47,323,4,59.42,7
5357,458,2025-07-18 07:46:50,238,5,109.88,47
5358,45,2025-02-24 10:45:39,412,2,317.34,34
5359,914,2024-05-12 00:43:32,63,5,220.01,45
5360,419,2023-12-24 12:18:18,462,5,180.17,35
5361,936,2025-04-13 20:25:43,363,4,362.92,38
5362,187,2023-11-03 23:24:09,144,1,262.9,27
5363,894,2025-02-12 11:43:49,146,4,230.18,11
5364,981,2025-07-02 19:20:41,207,3,428.68,15
5365,429,2025-01-15 22:07:15,92,3,305.49,39
5366,794,2023-11-22 09:50:24,202,2,358.53,42
5367,351,2023-12-27 00:42:49,221,5,127.08,29
5368,581,2024-01-03 00:05:00,480,5,419.47,45
5369,904,2024-12-02 01:28:13,34,1,111.63,3
5370,887,2023-09-11 04:41:10,221,1,466.04,26
5371,567,2023-12-23 01:40:09,178,3,49.76,34
5372,982,2025-06-19 14:27:14,370,4,220.21,15
5373,437,2024-10-05 01:10:13,169,2,255.38,46
5374,188,2025-05-23 11:56:03,212,1,40.82,25
5375,989,2024-07-22 19:00:45,254,5,397.75,5
5376,553,2024-07-20 15:28:39,237,5,65.52,16
5377,706,2023-11-22 07:26:55,195,2,50.61,12
5378,647,2024-01-27 16:11:01,128,2,130.68,15
5379,218,2024-09-21 02:21:56,17,1,382.97,18
5380,656,2024-12-14 02:22:33,75,5,137.76,13
5381,283,2024-05-06 12:38:05,104,1,199.12,38
5382,714,2025-06-24 11:26:14,124,4,159.85,41
5383,950,2024-01-09 23:30:15,315,2,435.98,44
5384,717,2024-05-16 05:04:11,247,2,13.32,8
5385,856,2023-10-23 07:18:44,88,2,345.25,38
5386,158,2024-12-18 01:38:39,282,5,474.63,41
5387,985,2024-08-18 17:59:15,64,5,345.79,14
5388,487,2024-02-26 02:15:59,487,4,280.71,5
5389,979,2023-10-17 08:01:09,80,3,423.73,18
5390,263,2024-12-18 23:06:58,15,4,279.23,19
5391,697,2025-07-31 18:06:06,260,1,241.15,10
5392,939,2025-02-11 00:59:15,318,2,179.45,31
5393,741,2024-10-24 12:41:43,68,4,486.71,5
5394,271,2024-09-25 17:21:04,278,2,402.64,36
5395,382,2025-04-17 04:45:57,500,1,138.59,5
5396,28,2024-09-06 07:29:16,94,1,225.28,5
5397,562,2024-05-19 06:20:15,316,3,243.72,49
5398,999,2024-09-03 13:17:25,437,5,382.85,11
5399,976,2025-05-01 03:41:49,175,2,351.68,30
5400,655,2025-05-04 20:36:56,347,3,336.08,36
5401,990,2025-07-09 03:57:20,278,4,224.89,42
5402,99,2024-08-24 21:52:16,44,2,279.05,17
5403,237,2025-08-11 14:39:33,318,2,247.36,29
5404,935,2024-11-09 09:02:22,442,1,40.48,46
5405,357,2025-03-07 13:31:53,77,4,389.54,47
5406,180,2024-01-10 14:44:28,416,5,36.09,37
5407,583,2024-08-08 03:25:52,439,2,286.55,15
5408,288,2025-02-25 11:46:14,438,2,261.53,42
5409,646,2024-06-01 22:31:56,274,2,363.65,41
5410,157,2023-10-14 04:38:07,26,3,378.17,13
5411,929,2024-06-29 14:02:08,27,3,155.08,3
5412,330,2024-10-22 03:09:27,400,4,96.14,20
5413,266,2023-11-25 17:44:08,136,5,236.54,40
5414,94,2024-08-17 12:01:17,323,1,242.01,26
5415,278,2024-08-24 12:41:54,37,1,378.3,25
5416,265,2025-05-26 03:17:27,347,5,204.54,12
5417,348,2023-08-23 01:54:11,156,5,113.06,10
5418,57,2024-01-08 12:04:22,77,1,335.16,14
5419,423,2025-04-01 02:55:00,296,1,402.56,1
5420,401,2024-02-17 01:22:27,67,4,63.55,49
5421,205,2024-04-30 01:08:06,330,2,82.57,49
5422,209,2025-08-03 15:38:51,499,3,471.06,8
5423,285,2023-12-24 21:26:15,192,3,473.55,4
5424,980,2024-08-17 23:02:59,423,5,139.61,24
5425,658,2024-01-17 23:09:28,72,4,113.97,36
5426,871,2024-06-24 05:25:51,189,2,197.32,32
5427,867,2025-02-17 16:18:31,91,1,477.61,49
5428,571,2025-01-11 11:19:48,449,1,255.8,32
5429,92,2024-03-10 07:09:00,266,1,231.2,34
5430,618,2023-12-08 07:22:48,76,2,137.85,31
5431,667,2024-09-20 22:21:51,2,1,69.11,42
5432,212,2024-11-12 05:50:19,453,5,385.29,1
5433,198,2024-01-10 01:00:00,235,3,106.83,12
5434,191,2024-01-29 16:32:06,152,1,314.1,48
5435,200,2024-02-21 13:04:59,247,2,133.41,41
5436,860,2023-09-30 21:38:10,37,5,412.26,10
5437,382,2023-10-12 13:47:08,124,1,100.49,43
5438,291,2025-02-27 14:07:54,419,1,485.92,13
5439,296,2025-08-15 06:25:47,128,5,53.89,18
5440,303,2024-02-27 06:49:23,271,2,90.49,12
5441,194,2024-06-06 16:30:29,25,1,380.3,13
5442,703,2025-01-09 12:45:56,428,1,87.2,31
5443,387,2024-03-15 03:43:58,445,3,102.72,44
5444,960,2025-01-24 19:46:45,183,5,448.09,24
5445,473,2025-01-06 02:38:13,23,5,127.33,47
5446,337,2025-01-04 20:55:49,13,4,383.64,30
5447,654,2023-12-19 16:46:17,395,5,387.23,39
5448,23,2023-12-09 08:15:09,34,4,41.18,20
5449,428,2025-08-08 21:52:08,70,5,355.65,18
5450,724,2023-08-26 00:51:01,32,2,120.97,41
5451,16,2024-08-12 21:20:44,291,4,101.77,18
5452,705,2024-10-05 02:08:52,5,3,324.64,8
5453,157,2025-02-27 04:59:04,124,1,238.63,48
5454,603,2025-05-22 20:25:38,285,3,271.67,3
5455,372,2024-09-17 00:34:54,233,4,158.4,17
5456,315,2024-07-06 18:36:59,138,1,287.79,19
5457,327,2024-05-08 01:31:00,288,2,374.6,45
5458,789,2023-12-18 02:23:55,437,5,44.54,44
5459,534,2023-09-10 09:30:58,63,5,50.23,7
5460,981,2024-12-29 07:52:30,174,5,367.31,41
5461,947,2023-10-26 17:21:30,92,5,472.41,21
5462,574,2024-09-01 10:50:25,349,2,153.45,43
5463,486,2024-11-19 14:50:55,305,4,150.3,9
5464,740,2024-04-25 02:43:20,237,5,302.64,30
5465,739,2024-03-06 17:50:35,78,1,472.38,5
5466,706,2024-02-02 08:04:26,355,1,266.19,6
5467,521,2025-05-01 10:22:41,76,2,41.87,24
5468,447,2025-05-10 18:10:58,497,1,34.01,10
5469,990,2024-05-12 04:47:50,31,4,172.19,17
5470,364,2024-12-09 02:48:59,218,5,149.75,42
5471,32,2023-11-06 15:43:52,325,3,442.78,14
5472,764,2024-08-11 13:38:17,383,2,385.89,25
5473,810,2025-01-22 19:53:25,283,3,456.98,41
5474,500,2025-08-10 08:50:44,116,2,24.53,44
5475,547,2025-02-15 18:18:01,261,2,240.15,10
5476,827,2024-11-28 13:59:51,487,4,109.92,38
5477,971,2024-09-07 03:21:29,48,2,172.83,34
5478,580,2024-01-30 05:56:28,206,5,221.19,15
5479,446,2023-12-17 20:33:01,180,1,351.89,41
5480,750,2024-10-21 10:18:39,362,3,266.7,26
5481,405,2025-04-03 02:16:34,98,5,364.24,28
5482,777,2023-09-19 06:24:43,213,4,114.87,39
5483,711,2025-08-06 12:56:55,149,2,345.88,34
5484,329,2025-04-16 03:58:15,126,4,325.02,9
5485,651,2025-04-27 17:26:44,160,1,370.23,46
5486,38,2025-03-08 06:27:10,234,1,18.36,8
5487,957,2024-01-08 06:59:12,354,4,121.27,31
5488,998,2024-10-20 02:22:16,314,1,243.1,24
5489,953,2024-10-29 19:21:18,270,5,422.36,48
5490,985,2024-07-06 16:49:56,48,4,138.36,9
5491,381,2025-04-10 14:06:25,345,3,447.23,31
5492,681,2025-01-18 16:40:24,352,1,69.13,18
5493,176,2023-10-28 16:50:20,262,4,367.02,49
5494,357,2024-10-27 16:14:40,367,1,272.28,49
5495,587,2024-03-01 15:40:11,296,1,266.06,15
5496,198,2025-03-25 11:06:02,447,5,353.67,34
5497,12,2023-11-03 13:22:27,5,3,110.23,11
5498,222,2025-08-20 02:29:21,271,3,318.55,43
5499,530,2024-10-15 00:15:35,76,4,361.69,17
5500,43,2025-06-15 12:23:54,397,3,137.48,17
5501,699,2025-08-14 08:37:36,147,1,253.0,25
5502,390,2024-03-11 06:54:00,135,5,360.88,47
5503,333,2024-06-19 04:30:12,403,2,393.5,38
5504,431,2024-08-30 01:59:44,16,1,184.23,28
5505,748,2023-11-30 10:12:01,183,3,385.5,35
5506,605,2025-07-08 08:49:28,375,3,29.06,38
5507,391,2024-10-19 19:54:22,331,1,169.7,33
5508,406,2025-03-15 22:45:00,252,3,319.31,31
5509,455,2024-04-21 19:41:58,125,1,306.66,39
5510,55,2023-11-01 22:35:02,49,1,473.75,46
5511,228,2023-11-17 10:24:50,89,1,177.0,28
5512,773,2024-10-07 06:27:02,10,4,427.12,3
5513,658,2025-05-26 02:26:11,2,3,318.0,3
5514,618,2025-04-03 16:05:28,165,1,227.81,5
5515,759,2025-03-25 11:13:20,444,5,195.7,39
5516,140,2023-12-14 17:37:54,364,4,267.84,44
5517,995,2024-11-06 16:25:33,238,1,263.78,15
5518,472,2024-11-20 18:57:52,216,3,349.06,46
5519,656,2024-06-13 19:29:26,105,5,488.77,2
5520,962,2024-09-13 13:10:43,193,1,241.1,29
5521,594,2025-08-03 06:39:08,277,5,486.54,13
5522,263,2025-07-08 21:36:55,352,2,298.64,20
5523,324,2024-04-23 23:24:13,61,5,214.55,46
5524,165,2024-06-29 22:09:27,409,1,494.88,34
5525,570,2025-06-24 07:01:38,111,5,443.71,48
5526,120,2024-03-09 11:13:52,408,1,289.78,43
5527,644,2024-02-21 15:30:22,476,2,60.76,15
5528,754,2025-06-28 07:03:43,25,5,319.72,50
5529,208,2025-05-29 02:27:10,314,5,246.57,21
5530,789,2024-04-12 17:31:48,141,5,33.41,47
5531,212,2025-03-17 13:14:00,146,2,284.99,31
5532,756,2025-06-21 12:08:23,388,1,137.5,37
5533,778,2024-03-01 12:50:47,404,4,65.0,39
5534,711,2025-02-15 11:59:38,197,3,362.04,29
5535,409,2023-12-13 00:37:50,408,2,289.65,46
5536,259,2024-08-29 22:16:00,97,3,144.34,7
5537,726,2024-05-26 10:34:35,339,3,25.33,36
5538,223,2025-05-11 23:15:43,267,5,351.89,29
5539,379,2024-01-27 19:15:17,114,2,20.71,13
5540,591,2024-05-23 19:29:01,215,3,474.74,41
5541,125,2024-08-23 05:09:48,435,5,41.44,34
5542,956,2023-10-15 12:29:32,233,1,163.14,41
5543,915,2025-07-12 02:47:30,110,2,176.25,4
5544,241,2023-11-09 18:51:56,103,2,304.56,17
5545,90,2024-06-04 22:26:12,448,4,323.04,11
5546,459,2024-02-06 02:18:29,81,3,454.71,5
5547,376,2023-09-06 20:18:45,285,2,101.07,5
5548,169,2025-03-11 08:26:56,429,4,228.35,36
5549,326,2023-11-25 08:03:21,309,5,312.34,1
5550,978,2024-10-06 02:57:13,38,1,157.07,25
5551,669,2025-02-08 04:16:41,486,1,441.11,38
5552,809,2024-09-16 03:15:10,203,1,57.65,30
5553,139,2024-10-03 11:20:04,68,5,415.48,20
5554,400,2024-01-10 02:19:47,468,2,271.54,44
5555,746,2024-05-17 06:14:25,235,1,222.74,37
5556,58,2025-07-15 00:29:56,261,2,149.05,24
5557,51,2023-09-22 14:14:30,479,4,51.71,14
5558,89,2025-05-11 02:31:09,466,3,113.17,4
5559,751,2024-09-09 16:52:04,341,5,463.03,18
5560,876,2024-04-05 00:53:07,153,3,297.4,16
5561,60,2025-01-06 23:29:34,39,1,133.21,36
5562,870,2024-11-23 17:21:28,77,4,217.22,15
5563,727,2025-01-17 16:38:17,56,2,206.08,27
5564,443,2024-11-18 01:50:41,69,5,67.4,31
5565,929,2024-08-11 05:10:05,100,3,48.77,15
5566,233,2024-10-09 22:21:11,24,3,166.53,28
5567,48,2024-09-10 16:15:10,65,2,378.48,29
5568,273,2024-01-11 07:46:45,339,2,480.28,2
5569,814,2024-09-22 04:41:37,289,1,228.03,43
5570,977,2025-01-24 10:52:55,309,2,127.6,39
5571,551,2025-03-23 07:58:01,407,3,71.59,37
5572,342,2023-11-15 18:26:38,323,1,204.82,20
5573,697,2023-09-19 19:22:28,279,1,102.91,45
5574,2,2025-01-19 16:06:58,317,3,396.26,26
5575,304,2025-08-09 20:31:22,430,4,177.03,22
5576,176,2024-12-01 15:07:05,146,1,121.23,50
5577,314,2024-02-08 18:50:11,98,4,13.95,37
5578,786,2024-07-01 09:13:08,261,2,233.3,30
5579,93,2023-11-08 05:28:21,74,5,126.26,39
5580,691,2023-09-13 05:36:01,144,2,111.01,35
5581,411,2024-07-28 01:02:19,369,2,19.37,50
5582,668,2025-07-31 05:30:40,107,1,173.92,40
5583,630,2024-08-23 09:28:12,176,3,297.72,5
5584,112,2025-04-30 01:35:12,333,3,223.51,46
5585,174,2023-10-04 06:43:05,48,3,145.05,41
5586,635,2024-01-07 22:37:53,266,2,59.05,26
5587,24,2024-06-28 18:13:46,319,5,202.24,49
5588,771,2024-09-07 02:07:37,54,5,282.93,27
5589,619,2024-06-22 22:48:19,31,3,464.71,14
5590,723,2025-05-07 18:34:49,52,4,345.91,3
5591,328,2025-03-03 07:47:13,421,4,246.56,17
5592,352,2024-05-12 09:57:21,303,2,478.22,24
5593,548,2024-06-21 01:10:15,428,3,213.36,34
5594,477,2024-06-19 14:47:54,367,1,470.01,50
5595,4,2025-02-06 22:50:42,82,5,146.45,48
5596,887,2024-06-07 17:25:23,484,2,396.68,11
5597,675,2023-10-05 18:24:03,364,4,320.27,35
5598,65,2025-02-20 00:06:24,23,5,53.13,37
5599,997,2024-04-10 00:25:38,432,2,69.0,3
5600,932,2024-08-30 00:12:10,127,4,420.88,36
5601,805,2023-09-11 06:58:43,306,5,88.4,10
5602,468,2025-04-04 21:48:56,167,3,283.34,43
5603,257,2024-11-03 15:58:51,434,3,373.31,38
5604,413,2025-01-02 00:59:25,71,2,79.61,20
5605,756,2025-04-09 14:57:33,125,2,143.24,6
5606,938,2023-08-29 13:53:20,462,1,458.16,31
5607,775,2024-09-10 18:02:19,331,3,446.91,35
5608,550,2024-01-13 17:48:02,303,1,373.56,13
5609,172,2025-01-27 15:59:34,107,1,355.01,25
5610,14,2024-03-23 04:02:29,240,4,117.05,5
5611,284,2023-09-08 19:14:26,453,3,65.95,11
5612,917,2024-04-20 19:40:42,200,5,181.47,49
5613,964,2023-11-27 00:19:18,8,1,249.81,14
5614,451,2024-06-18 15:22:34,472,2,179.76,50
5615,267,2025-07-15 17:46:59,121,4,83.6,11
5616,276,2023-12-29 02:00:34,193,1,205.58,35
5617,835,2023-10-24 23:20:59,79,1,167.78,3
5618,70,2023-10-23 05:12:47,46,3,230.26,23
5619,304,2024-11-06 23:54:20,409,5,402.93,36
5620,152,2025-07-19 15:29:22,231,4,432.82,48
5621,623,2024-09-20 01:43:07,362,2,116.87,30
5622,449,2024-09-13 00:25:37,86,2,429.45,15
5623,113,2024-09-10 23:30:42,276,3,164.76,13
5624,553,2024-10-18 10:10:34,221,2,340.79,33
5625,789,2024-04-22 19:00:07,486,1,141.83,49
5626,727,2025-07-25 02:13:06,86,1,463.43,3
5627,725,2024-12-25 13:33:40,492,3,183.16,48
5628,60,2025-08-05 12:21:42,454,5,233.74,28
5629,990,2024-08-27 00:19:50,389,2,120.03,23
5630,776,2024-04-22 19:55:03,213,5,266.22,44
5631,805,2024-01-19 09:10:25,384,2,452.58,5
5632,754,2025-06-15 07:33:09,243,3,256.47,47
5633,789,2023-11-10 20:07:33,261,1,124.04,42
5634,49,2023-09-11 21:51:29,205,4,128.96,36
5635,145,2024-11-28 22:35:26,72,4,253.68,36
5636,234,2023-11-06 09:02:24,445,4,162.8,45
5637,402,2025-01-28 22:30:17,13,3,201.17,1
5638,186,2023-09-15 00:26:23,103,1,345.87,3
5639,644,2023-12-27 06:25:49,115,2,256.32,4
5640,883,2023-10-27 10:15:57,345,4,49.05,32
5641,622,2025-07-26 09:32:32,81,5,435.82,3
5642,975,2025-04-06 10:25:29,396,1,406.76,23
5643,653,2024-12-09 14:54:43,418,1,262.06,18
5644,955,2024-04-11 08:56:35,133,5,296.98,8
5645,865,2023-10-20 06:43:40,43,2,238.65,46
5646,117,2024-12-08 21:11:38,40,5,206.9,38
5647,901,2023-09-26 14:53:16,104,1,410.75,16
5648,538,2024-01-17 16:54:32,347,5,292.68,3
5649,151,2024-05-03 16:04:19,114,5,414.67,23
5650,329,2025-03-18 19:40:34,349,3,432.32,48
5651,171,2025-01-17 00:04:05,480,5,389.53,7
5652,342,2024-10-24 12:23:15,154,1,370.76,30
5653,784,2025-01-21 02:48:36,169,3,452.73,1
5654,911,2023-11-30 14:20:14,4,3,254.34,32
5655,80,2025-05-09 22:56:44,314,1,258.63,12
5656,443,2023-12-13 06:36:52,68,1,367.31,29
5657,193,2024-03-18 00:29:07,49,2,300.33,47
5658,491,2024-01-24 21:56:24,493,5,143.42,39
5659,245,2025-06-02 14:33:00,52,4,437.73,47
5660,628,2024-08-06 16:26:37,343,5,163.43,44
5661,736,2024-02-05 22:11:36,380,1,326.16,23
5662,706,2025-04-20 15:18:53,462,4,435.13,4
5663,354,2024-07-02 17:07:25,374,1,461.21,9
5664,594,2024-04-23 14:07:48,53,1,146.01,18
5665,784,2024-09-14 19:00:16,299,2,33.58,29
5666,605,2024-09-30 21:04:00,243,3,323.11,34
5667,623,2024-01-10 01:50:48,440,1,381.54,1
5668,583,2024-01-07 21:26:12,456,1,142.03,12
5669,39,2023-09-30 18:45:02,186,1,253.5,29
5670,989,2023-11-28 14:33:22,452,1,394.36,26
5671,842,2025-08-08 18:27:45,453,5,129.98,32
5672,547,2024-03-28 04:16:46,244,1,426.84,39
5673,920,2025-03-01 04:36:08,450,4,173.73,33
5674,914,2025-03-12 12:47:02,471,3,357.65,50
5675,156,2024-10-05 16:47:34,466,3,137.8,20
5676,106,2023-12-16 23:32:25,13,4,161.95,16
5677,560,2025-06-30 03:56:05,164,4,357.93,38
5678,130,2025-04-03 04:31:41,244,3,341.87,10
5679,276,2025-02-12 23:10:53,68,3,189.51,6
5680,865,2024-04-22 02:00:40,120,5,218.96,44
5681,589,2025-01-14 11:10:03,309,2,148.61,49
5682,324,2024-10-09 10:17:15,193,1,466.97,21
5683,839,2024-08-12 23:19:56,72,2,483.61,16
5684,557,2024-08-04 13:20:59,184,2,290.71,14
5685,465,2023-10-19 02:07:54,262,4,47.96,1
5686,510,2025-06-06 09:01:20,427,5,477.45,44
5687,741,2024-09-26 23:00:07,209,1,27.37,21
5688,106,2023-08-26 06:34:00,360,2,113.84,46
5689,254,2023-11-18 11:29:58,321,5,165.81,16
5690,888,2024-01-19 02:42:04,428,2,117.09,24
5691,839,2025-01-17 02:37:36,205,4,432.57,9
5692,737,2023-11-05 06:19:10,489,2,392.18,14
5693,298,2024-10-11 01:46:00,302,3,169.74,7
5694,999,2023-10-17 03:06:15,374,3,327.84,31
5695,245,2025-02-15 04:22:29,382,3,211.91,19
5696,548,2025-08-20 08:27:13,401,1,226.74,10
5697,797,2025-02-16 17:16:38,111,2,327.85,4
5698,214,2025-02-22 18:49:08,9,1,248.9,17
5699,466,2025-07-08 05:13:35,127,5,258.15,9
5700,429,2024-11-23 05:31:13,473,3,424.7,17
5701,959,2024-09-06 03:47:30,189,4,46.56,6
5702,252,2023-08-24 00:05:35,180,4,363.51,4
5703,284,2024-03-18 11:17:05,480,2,153.01,46
5704,282,2025-01-18 21:31:18,458,5,154.74,4
5705,574,2025-03-02 20:54:20,14,1,88.46,12
5706,223,2024-02-21 13:29:58,393,2,300.27,31
5707,129,2024-05-29 22:32:05,270,4,421.72,48
5708,210,2025-04-08 04:37:54,94,1,38.85,29
5709,965,2025-04-18 16:07:55,183,2,162.07,12
5710,347,2023-12-05 04:18:03,433,2,76.34,21
5711,168,2025-01-27 06:39:15,492,1,318.11,46
5712,544,2025-06-23 15:00:39,283,5,29.62,31
5713,873,2025-03-20 03:05:56,114,4,369.66,13
5714,618,2024-12-25 17:59:16,452,1,134.46,3
5715,996,2023-08-23 00:41:39,4,5,187.1,9
5716,957,2025-06-01 00:34:53,108,3,235.3,9
5717,217,2025-05-09 06:00:05,124,3,248.88,36
5718,593,2024-11-19 01:35:25,362,3,33.63,43
5719,731,2025-07-14 15:07:26,210,3,318.31,45
5720,3,2024-09-14 19:23:28,159,4,173.13,18
5721,625,2025-08-12 12:56:21,10,1,184.1,47
5722,458,2023-12-26 14:35:33,196,2,122.2,9
5723,260,2024-03-17 14:11:18,331,5,277.81,10
5724,789,2023-11-19 11:31:48,491,3,335.8,19
5725,619,2024-06-15 10:01:16,14,1,213.79,34
5726,456,2025-01-11 20:14:33,378,5,277.06,28
5727,21,2024-11-24 06:12:59,97,3,447.63,37
5728,145,2024-06-04 17:43:35,416,4,308.17,8
5729,47,2024-08-06 13:31:42,92,4,403.94,10
5730,216,2023-12-24 18:30:58,162,3,63.88,50
5731,478,2024-09-19 09:43:31,214,2,84.38,40
5732,335,2024-03-31 23:44:38,116,4,356.09,29
5733,957,2025-02-22 23:02:34,307,5,275.41,20
5734,996,2023-09-07 03:22:03,158,3,174.31,14
5735,235,2025-08-02 06:55:50,292,5,232.54,44
5736,767,2024-03-12 17:39:55,285,5,472.23,9
5737,210,2023-11-21 14:25:24,335,2,303.61,46
5738,666,2025-01-30 08:56:06,353,4,41.82,9
5739,938,2025-04-29 16:23:52,10,2,246.64,18
5740,949,2023-08-31 14:26:06,213,5,58.15,50
5741,867,2024-09-11 20:59:13,170,1,437.63,41
5742,537,2025-01-28 04:48:14,203,2,239.21,48
5743,214,2024-07-25 02:41:59,334,4,294.72,27
5744,861,2025-07-26 14:58:10,37,2,53.43,39
5745,43,2024-07-15 09:36:38,51,3,221.9,14
5746,190,2024-08-17 16:21:01,11,3,415.77,21
5747,439,2023-10-29 20:26:24,28,3,498.37,25
5748,64,2024-08-13 03:25:43,315,4,251.25,24
5749,92,2024-11-30 06:16:36,400,3,295.99,4
5750,276,2023-10-29 06:51:19,482,2,327.5,23
5751,229,2024-09-26 02:22:32,22,5,293.84,26
5752,877,2025-01-31 18:02:35,274,3,51.34,3
5753,623,2025-02-28 16:09:35,448,4,276.7,32
5754,301,2023-09-19 04:57:25,176,4,122.12,24
5755,575,2023-08-29 07:44:08,279,3,123.71,28
5756,15,2024-01-30 09:32:08,33,4,223.29,33
5757,10,2024-12-18 02:57:55,22,4,107.66,45
5758,681,2024-08-28 17:07:36,9,2,214.46,6
5759,669,2024-06-19 10:07:17,452,5,278.4,25
5760,432,2024-04-05 23:32:59,76,4,326.69,36
5761,422,2024-01-27 21:09:43,448,1,166.53,44
5762,66,2024-11-28 04:35:03,409,3,138.53,35
5763,656,2025-01-08 20:17:18,69,5,185.17,48
5764,935,2024-01-04 01:34:15,385,4,143.99,31
5765,742,2025-04-14 17:16:48,365,3,104.82,24
5766,929,2023-12-16 09:03:59,407,1,61.61,29
5767,112,2023-09-06 20:38:48,455,1,206.63,7
5768,560,2025-01-07 05:32:49,475,5,252.16,23
5769,85,2025-04-03 17:51:39,397,1,185.68,7
5770,372,2024-08-27 10:29:34,427,1,491.15,46
5771,537,2024-08-30 02:55:20,148,3,332.74,14
5772,114,2025-04-30 16:29:55,291,2,330.24,17
5773,343,2023-09-01 10:59:59,272,2,323.54,17
5774,12,2024-03-01 02:37:10,127,3,265.28,4
5775,82,2024-11-20 16:30:12,211,1,14.85,31
5776,836,2023-12-16 19:53:13,136,3,240.67,49
5777,38,2024-09-02 07:48:36,19,2,290.92,46
5778,466,2023-09-07 07:41:05,148,2,87.4,31
5779,350,2024-04-10 06:19:49,133,1,378.9,22
5780,874,2023-12-30 00:09:35,492,4,419.49,7
5781,469,2024-12-12 10:43:42,40,5,227.09,42
5782,410,2024-04-26 11:56:32,149,1,454.62,48
5783,51,2025-01-29 10:30:22,48,1,103.94,37
5784,893,2024-09-26 23:53:36,381,4,337.42,39
5785,390,2025-07-08 07:16:48,434,4,464.57,49
5786,407,2025-06-18 18:18:46,202,1,94.66,32
5787,84,2024-11-09 05:27:45,205,2,16.21,27
5788,986,2023-11-30 19:02:16,151,5,12.91,8
5789,420,2023-09-20 21:32:34,166,3,397.25,19
5790,405,2023-11-21 03:25:05,231,2,199.86,26
5791,458,2023-11-25 01:36:00,347,3,338.9,48
5792,617,2025-04-25 09:56:51,376,5,453.71,42
5793,843,2023-09-18 01:10:15,311,2,158.63,43
5794,678,2024-08-19 09:43:21,394,4,365.53,13
5795,630,2025-08-01 21:24:50,80,5,129.15,41
5796,713,2024-07-31 23:21:08,466,4,90.75,42
5797,974,2023-12-08 01:33:01,277,3,156.99,20
5798,864,2023-09-02 15:24:56,28,1,466.77,40
5799,369,2023-10-04 06:39:09,181,3,254.38,6
5800,286,2024-05-27 22:15:06,314,2,338.83,25
5801,918,2025-08-01 19:18:09,302,3,307.73,18
5802,37,2024-03-29 21:23:21,262,2,248.98,22
5803,220,2024-04-25 21:48:40,459,3,172.1,6
5804,189,2024-02-26 18:49:38,393,1,393.08,13
5805,300,2024-11-29 05:56:10,169,3,81.42,21
5806,771,2024-01-12 17:02:28,130,5,320.12,9
5807,434,2024-12-26 14:55:54,87,1,450.05,45
5808,95,2024-10-27 00:43:17,249,1,282.35,2
5809,770,2025-04-16 15:38:21,19,3,273.51,1
5810,70,2024-07-22 13:47:04,40,4,311.18,47
5811,667,2024-08-11 03:59:07,177,2,258.62,50
5812,905,2024-03-14 21:18:34,472,4,267.99,48
5813,930,2024-07-24 02:14:07,264,3,318.66,16
5814,305,2023-10-13 16:54:52,379,1,87.52,45
5815,612,2024-08-06 16:39:45,444,4,159.83,10
5816,651,2023-11-28 12:47:04,437,3,253.51,32
5817,286,2024-12-02 00:19:37,7,1,325.59,32
5818,969,2024-05-05 09:39:33,487,5,390.78,40
5819,900,2024-07-29 10:06:32,238,5,197.55,12
5820,677,2024-04-17 08:03:59,162,1,35.96,4
5821,617,2025-07-31 11:57:20,405,2,261.2,19
5822,495,2023-11-08 04:04:17,34,3,439.12,33
5823,387,2024-09-13 12:16:09,299,5,295.74,34
5824,407,2024-07-18 20:02:01,184,3,130.67,45
5825,767,2024-04-21 03:57:05,304,1,413.34,49
5826,396,2025-07-04 03:27:22,63,2,380.26,26
5827,492,2024-01-03 20:40:50,7,2,234.56,8
5828,425,2024-07-02 22:26:56,211,2,165.85,19
5829,696,2025-07-19 15:00:28,66,3,230.76,25
5830,89,2023-11-07 05:14:43,440,3,375.98,4
5831,352,2025-08-20 13:06:27,420,1,92.17,8
5832,276,2024-07-21 18:09:58,461,4,330.72,7
5833,50,2025-05-17 18:05:41,245,3,144.26,8
5834,585,2023-11-10 10:16:02,67,2,242.99,27
5835,524,2024-06-15 21:01:52,310,3,191.14,15
5836,667,2025-02-26 17:38:22,241,3,367.3,36
5837,757,2024-05-27 15:29:06,368,1,437.37,34
5838,727,2025-05-16 12:15:39,155,2,343.19,4
5839,887,2025-07-12 00:06:47,186,2,327.3,29
